🕘️更新时间,#genre#
浙江卫视,http://27.18.157.237:18088/rtp/239.254.96.143:8932
浙江卫视,http://123.130.148.116:8888/rtp/239.253.248.84:8000
浙江卫视,http://chiceren.myds.me:58888/rtp/239.254.200.53:8036
浙江卫视,http://121.29.169.55:8888/rtp/239.253.92.90:8020
江苏卫视,rtmp://weishi.hyuui.top/weishi/1234_jiangsu
江苏卫视,http://mg.hmysapp.cn:177/ckmg/zb.php?id=jsws
江苏卫视,http://satellitepull.cnr.cn/live/wx32jsws/playlist.m3u8
江苏卫视,http://27.18.157.237:18088/rtp/239.69.1.174:10680
江苏卫视,http://113.120.46.204:8123/udp/239.21.1.89:5002
江苏卫视,http://router.870503.xyz:18885/rtp/239.45.3.177:5140
江苏卫视,http://121.29.169.55:8888/rtp/239.253.92.88:8018
江苏卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/jiangsuHD/__op/default/__f/index.m3u8
江苏卫视,http://110.180.148.5:8933/rtp/239.1.1.35:8035
江苏卫视,http://314644.xyz:17777/rtp/239.49.8.16:9602
江苏卫视,http://121.29.169.55:7777/rtp/239.253.92.88:8018
江苏卫视,http://cq7.xeace.top:20002/rtp/235.254.198.64:1532
江苏卫视,http://27.18.157.237:18088/rtp/239.254.96.144:8938
江苏卫视,http://chiceren.myds.me:58888/rtp/239.254.200.51:8028
江苏卫视,http://314644.xyz:19999/rtp/239.49.8.16:9602
东方卫视,rtmp://weishi.hyuui.top/weishi/1234_dongfang
东方卫视,http://mg.hmysapp.cn:177/ckmg/zb.php?id=dfws
东方卫视,http://180.213.170.24:8188/rtp/239.5.1.81:5000
东方卫视,http://27.18.157.237:18088/rtp/239.69.1.173:10674
东方卫视,http://61.145.188.90:50005/rtp/239.77.1.218:5146
东方卫视,http://113.120.46.204:8123/udp/239.21.1.111:5002
东方卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/shanghaiHD/__op/default/__f/index.m3u8
东方卫视,http://171.107.72.140:4000/udp/239.81.0.111:4056
东方卫视,http://27.19.29.186:999/rtp/239.69.1.173:10674
东方卫视,http://cq7.xeace.top:20002/rtp/235.254.198.73:1568
东方卫视,http://27.19.29.186:999/rtp/239.254.96.142:8926
东方卫视,http://218.1.179.19:8701/rtp/239.45.3.146:5140
东方卫视,http://110.180.148.5:8933/rtp/239.1.1.31:8031
东方卫视,http://27.18.157.237:18088/rtp/239.254.96.142:8926
东方卫视,http://106.45.2.223:4000/rtp/239.121.4.109:8636
北京卫视,http://27.18.157.237:18088/rtp/239.69.2.22:11286
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8
北京卫视,http://180.213.170.24:8188/rtp/239.5.1.89:5000
北京卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/beijingHD/__op/default/__f/index.m3u8
北京卫视,http://218.1.179.19:8701/rtp/239.45.3.229:5140
北京卫视,http://314644.xyz:17777/rtp/239.49.8.11:9414
北京卫视,http://218.81.49.40:10010/rtp/239.45.3.229:5140
北京卫视,http://117.174.25.254:8188/rtp/239.0.0.52:5140
北京卫视,http://183.47.2.156:16883/rtp/239.77.1.4:5146
北京卫视,http://cq7.xeace.top:20002/rtp/235.254.198.66:1540
北京卫视,http://111.113.89.235:2000/rtp/239.121.4.117:8684
北京卫视,http://27.18.157.237:18088/rtp/239.254.96.141:8920
北京卫视,http://110.180.148.5:8933/rtp/239.1.1.41:8041
北京卫视,http://home.hiant.cfd:9999/rtp/233.50.201.107:5140
北京卫视,http://61.145.188.90:50005/rtp/239.77.0.91:5146
辽宁卫视,http://218.1.179.19:8701/rtp/239.45.1.123:5140
辽宁卫视,http://221.10.226.195:5000/rtp/239.0.0.56:5140
辽宁卫视,http://58.32.33.197:4022/rtp/239.45.1.123:5140
辽宁卫视,http://chiceren.myds.me:58888/rtp/239.254.200.57:8056
辽宁卫视,http://cq7.xeace.top:20002/rtp/235.254.198.68:1548
辽宁卫视,http://111.113.89.235:2000/rtp/239.121.4.163:8962
辽宁卫视,http://180.213.170.24:8188/rtp/239.5.1.46:5000
辽宁卫视,http://router.870503.xyz:18885/rtp/239.45.1.123:5140
辽宁卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/liaoningHD/__op/default/__f/index.m3u8
辽宁卫视,http://27.18.157.237:18088/rtp/239.69.1.71:10066
辽宁卫视,http://110.180.148.5:8933/rtp/239.1.1.42:8042
辽宁卫视,http://314644.xyz:17777/rtp/239.49.8.48:8000
辽宁卫视,http://home.hiant.cfd:9999/rtp/233.50.201.141:5140
辽宁卫视,http://www.li0580.top:4022/udp/233.50.201.141:5140
辽宁卫视,http://nas.tuyuannet.cn:8800/rtp/239.37.0.160:5540
山东卫视,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221225843/index.m3u8#http://120.196.232.124:8088/000000001001PLTV/651/224/3221227628/1.m3u8?HlsProfileId=#https://mursor.ottiptv.cc/bst/sdwshd@4000000.m3u8#http://39.135.133.144/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8#http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8#http://148.135.93.213:81/live.php?id=山东卫视#http://148.135.93.213/live.php?id=山东卫视
山东卫视,http://61.145.188.90:60022/rtp/239.77.0.94:5146
山东卫视,http://satellitepull.cnr.cn/live/wxsdws/playlist.m3u8
山东卫视,http://123.130.148.116:8888/rtp/239.253.248.78:8000
山东卫视,http://183.47.2.156:16883/rtp/239.77.0.94:5146
山东卫视,http://221.10.226.195:5000/rtp/239.0.0.66:5140
山东卫视,http://121.29.169.55:7777/rtp/239.253.92.207:8109
山东卫视,http://chiceren.myds.me:58888/rtp/239.254.200.55:8052
山东卫视,http://171.107.72.140:4000/udp/239.81.0.114:4056
山东卫视,http://61.145.188.90:50005/rtp/239.77.0.94:5146
山东卫视,http://124.227.196.214:9988/rtp/239.81.0.114:4056
山东卫视,http://121.29.169.55:8888/rtp/239.253.92.207:8109
山东卫视,http://113.120.46.204:8123/udp/239.21.1.87:5002
山东卫视,http://27.18.157.237:18088/rtp/239.69.1.69:10054
山东卫视,http://180.165.27.52:8686/rtp/239.45.3.238:5140
吉林卫视,http://fjcm-2117.live.iptv.darwinchow.com/PLTV/88888888/224/3221225851/index.m3u8#https://mursor.ottiptv.cc/bst/jlwshd4m@4000000.m3u8#http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8#http://120.196.232.124:8088/000000001001PLTV/651/224/3221227618/1.m3u8?HlsProfileId=#http://39.135.133.161/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8#http://148.135.93.213:81/live.php?id=吉林卫视#http://148.135.93.213/live.php?id=吉林卫视
吉林卫视,http://61.145.188.90:50005/rtp/239.77.0.67:5146
吉林卫视,http://satellitepull.cnr.cn/live/wxjlws/playlist.m3u8
吉林卫视,http://180.213.170.24:8188/rtp/239.5.1.83:5000
吉林卫视,http://chiceren.myds.me:58888/rtp/239.254.201.15:6339
吉林卫视,http://110.180.148.5:8933/rtp/239.1.1.30:8030
吉林卫视,http://61.145.188.90:50005/rtp/239.77.0.150:5146
吉林卫视,http://mg.hmysapp.cn:177/ckmg/zb.php?id=jlws
吉林卫视,http://314644.xyz:17777/rtp/239.49.8.113:8000
吉林卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/jilinHD/__op/default/__f/index.m3u8
吉林卫视,http://121.29.169.55:8888/rtp/239.253.92.202:6147
吉林卫视,http://124.227.196.214:9988/rtp/239.81.0.143:4056
吉林卫视,http://106.45.2.223:4000/rtp/239.121.4.43:8232
吉林卫视,http://121.29.169.55:7777/rtp/239.253.92.202:6147
吉林卫视,http://58.32.33.197:4022/rtp/239.45.0.6:5140
贵州卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/guizhouHD/__op/default/__f/index.m3u8
贵州卫视,http://satellitepull.cnr.cn/live/wx32gzws/playlist.m3u8
贵州卫视,http://180.213.170.24:8188/rtp/239.5.1.85:5000
贵州卫视,http://113.120.46.204:8123/udp/239.21.1.166:5002
贵州卫视,http://218.81.49.40:10010/rtp/239.45.1.80:5140
贵州卫视,http://chiceren.myds.me:58888/rtp/239.254.201.20:6315
贵州卫视,http://cq7.xeace.top:20002/rtp/235.254.198.185:7980
贵州卫视,http://110.180.148.5:8933/rtp/239.1.1.43:8043
贵州卫视,http://27.18.157.237:18088/rtp/239.69.1.150:10536
贵州卫视,http://home.hiant.cfd:9999/rtp/233.50.201.142:5140
贵州卫视,http://314644.xyz:19999/rtp/239.49.8.49:8000
贵州卫视,http://314644.xyz:17777/rtp/239.49.8.49:8000
贵州卫视,http://61.145.188.90:50005/rtp/239.77.1.221:5146
贵州卫视,http://121.29.169.55:7777/rtp/239.253.92.105:6055
贵州卫视,http://27.19.29.186:999/rtp/239.69.1.150:10536
安徽卫视,http://203.205.191.53/live.ahsx.ahtv.cn/live/ahwssx.m3u8
安徽卫视,http://satellitepull.cnr.cn/live/wxahws/playlist.m3u8
安徽卫视,http://180.213.170.24:8188/rtp/239.5.1.26:5000
安徽卫视,http://61.145.188.90:60022/rtp/239.77.1.92:5146
安徽卫视,http://113.120.46.204:8123/udp/239.21.1.159:5002
安徽卫视,http://117.174.25.254:8188/rtp/239.0.0.65:5140
安徽卫视,http://joyznm.i234.me:20000/udp/239.3.1.211:8064
安徽卫视,http://router.870503.xyz:18885/udp/239.45.1.120:5140
安徽卫视,http://121.29.169.55:8888/rtp/239.253.92.209:6566
安徽卫视,http://cq7.xeace.top:20002/rtp/235.254.198.65:1536
安徽卫视,http://61.145.188.90:50005/rtp/239.77.1.13:5146
安徽卫视,http://121.29.169.55:7777/rtp/239.253.92.209:6566
安徽卫视,http://123.130.148.116:8888/rtp/239.253.248.87:8000
安徽卫视,http://27.18.157.237:18088/rtp/239.69.1.70:10060
安徽卫视,http://218.81.49.40:10010/rtp/239.45.1.120:5140
黑龙江卫视,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221225862/index.m3u8#http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8#http://120.196.232.124:8088/000000001001PLTV/651/224/3221227609/1.m3u8?HlsProfileId=#http://39.135.133.173/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8#https://mursor.ottiptv.cc/bst/hljwshd@4000000.m3u8#http://148.135.93.213:81/live.php?id=黑龙江卫视#http://148.135.93.213/live.php?id=黑龙江卫视
黑龙江卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/heilongjiangHD/__op/default/__f/index.m3u8
黑龙江卫视,http://180.213.170.24:8188/rtp/239.5.1.17:5000
黑龙江卫视,http://222.218.122.23:8188/udp/239.81.0.105:4056
黑龙江卫视,http://171.107.72.140:4000/udp/239.81.0.105:4056
黑龙江卫视,http://61.145.188.90:50005/rtp/239.77.0.93:5146
黑龙江卫视,http://cq7.xeace.top:20002/rtp/235.254.198.70:1556
黑龙江卫视,http://chiceren.myds.me:58888/rtp/239.254.200.49:8016
黑龙江卫视,http://home.hiant.cfd:9999/rtp/233.50.201.115:5140
黑龙江卫视,http://121.29.169.55:7777/rtp/239.253.92.85:8016
黑龙江卫视,http://www.li0580.top:4022/udp/233.50.200.189:5140
黑龙江卫视,http://183.47.2.156:16883/rtp/239.77.1.6:5146
黑龙江卫视,http://27.18.157.237:18088/rtp/239.254.96.138:8902
黑龙江卫视,http://wg.mxmy.net:8888/rtp/239.3.1.133:8016
黑龙江卫视,http://27.19.29.186:999/rtp/239.254.96.138:8902
河北卫视,http://satellitepull.cnr.cn/live/wxhebws/playlist.m3u8
河北卫视,http://180.213.170.24:8188/rtp/239.5.1.82:5000
河北卫视,http://218.1.179.19:8701/rtp/239.45.1.44:5140
河北卫视,http://183.47.2.156:16883/rtp/239.77.0.148:5146
河北卫视,http://113.120.46.204:8123/udp/239.21.1.168:5002
河北卫视,http://218.81.49.40:10010/rtp/239.45.1.44:5140
河北卫视,http://router.870503.xyz:18885/rtp/239.45.1.44:5140
河北卫视,http://27.19.29.186:999/rtp/239.69.1.157:10578
河北卫视,http://chiceren.myds.me:58888/rtp/239.254.200.174:6000
河北卫视,http://cq7.xeace.top:20002/rtp/235.254.198.184:7980
河北卫视,http://314644.xyz:17777/rtp/239.49.8.114:8000
河北卫视,http://123.174.106.183:8888/rtp/239.1.1.48:8048
河北卫视,http://111.113.89.235:2000/rtp/239.121.5.157:5550
河北卫视,http://117.174.25.254:8188/rtp/239.0.0.55:5140
河北卫视,http://314644.xyz:19999/rtp/239.49.8.114:8000
四川卫视,http://180.213.170.24:8188/rtp/239.5.1.22:5000
四川卫视,http://61.145.188.90:50005/rtp/239.77.0.159:5146
四川卫视,http://chiceren.myds.me:58888/rtp/239.254.200.202:6325
四川卫视,http://110.180.148.5:8933/rtp/239.1.1.29:8029
四川卫视,http://home.hiant.cfd:9999/rtp/233.50.201.139:5140
四川卫视,http://www.li0580.top:4022/udp/233.50.201.139:5140
四川卫视,http://221.10.226.195:5000/rtp/239.0.0.1:5140
四川卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/sichuanHD/__op/default/__f/index.m3u8
四川卫视,http://27.19.29.186:999/rtp/239.69.1.169:10650
四川卫视,http://27.18.157.237:18088/rtp/239.69.1.169:10650
四川卫视,http://121.29.169.55:7777/rtp/239.253.92.16:6043
四川卫视,http://121.29.169.55:8888/rtp/239.253.92.16:6043
四川卫视,http://58.32.33.197:4022/rtp/239.45.1.83:5140
四川卫视,http://116.234.46.145:4022/rtp/239.45.1.83:5140
四川卫视,http://121.29.215.89:8888/rtp/239.253.92.16:6043
海南卫视,http://satellitepull.cnr.cn/live/wxhainlyws/playlist.m3u8
海南卫视,http://121.29.169.55:7777/rtp/239.253.93.155:6323
海南卫视,http://218.1.179.19:8701/rtp/239.45.1.81:5140
海南卫视,http://61.145.188.90:60022/rtp/239.253.43.35:5146
海南卫视,http://218.81.49.40:10010/rtp/239.45.1.81:5140
海南卫视,http://114.222.251.115:4023/rtp/239.49.8.83:8000
海南卫视,http://27.19.29.186:999/rtp/239.69.1.151:10542
海南卫视,http://mg.hmysapp.cn:177/ckmg/zb.php?id=hinws
海南卫视,http://314644.xyz:19999/rtp/239.49.8.83:8000
海南卫视,http://chiceren.myds.me:58888/rtp/239.254.201.125:6288
海南卫视,http://121.29.169.55:8888/rtp/239.253.93.155:6323
海南卫视,http://27.18.157.237:18088/rtp/239.69.1.151:10542
海南卫视,http://111.127.157.142:51234/rtp/239.29.1.126:5000
海南卫视,http://180.165.27.52:8686/rtp/239.45.1.81:5140
海南卫视,http://61.145.188.90:50005/rtp/239.253.43.35:5146
天津卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/tianjinHD/__op/default/__f/index.m3u8
天津卫视,http://180.213.170.24:8188/rtp/239.5.1.1:5000
天津卫视,http://27.19.29.186:999/rtp/239.69.1.68:10048
天津卫视,http://110.180.148.5:8933/rtp/239.1.1.46:8046
天津卫视,http://221.10.226.195:5000/rtp/239.0.0.54:5140
天津卫视,http://218.81.49.40:10010/rtp/239.45.1.124:5140
天津卫视,http://home.hiant.cfd:9999/rtp/233.50.201.104:5140
天津卫视,http://cq7.xeace.top:20002/rtp/235.254.198.67:1544
天津卫视,http://121.29.169.55:8888/rtp/239.253.92.91:8021
天津卫视,http://314644.xyz:19999/rtp/239.49.8.35:8620
天津卫视,http://chiceren.myds.me:58888/rtp/239.254.200.54:1234
天津卫视,http://61.145.188.90:50005/rtp/239.77.0.97:5146
天津卫视,http://27.18.157.237:18088/rtp/239.69.1.68:10048
天津卫视,http://117.174.25.254:8188/rtp/239.0.0.54:5140
天津卫视,http://121.29.169.55:7777/rtp/239.253.92.91:8021
湖北卫视,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221225840/index.m3u8#https://mursor.ottiptv.cc/bst/hbwshd@4000000.m3u8#http://120.196.232.124:8088/000000001001PLTV/651/224/3221227579/1.m3u8?HlsProfileId=#http://39.134.65.70/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8#http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8#http://148.135.93.213:81/live.php?id=湖北卫视#http://118.89.87.74:88/live.php?id=湖北卫视
湖北卫视,http://mg.hmysapp.cn:177/ckmg/zb.php?id=hubws
湖北卫视,http://satellitepull.cnr.cn/live/wx32hubws/playlist.m3u8
湖北卫视,http://180.213.170.24:8188/rtp/239.5.1.20:5000
湖北卫视,http://27.19.29.186:999/rtp/239.254.96.115:8664
湖北卫视,http://113.120.46.204:8123/udp/239.21.1.163:5002
湖北卫视,http://110.180.148.5:8933/rtp/239.1.1.32:8032
湖北卫视,http://218.81.49.40:10010/rtp/239.45.3.239:5140
湖北卫视,http://222.218.122.23:8188/udp/239.81.0.112:4056
湖北卫视,http://221.10.226.195:5000/rtp/239.0.0.67:5140
湖北卫视,http://cq7.xeace.top:20002/rtp/235.254.198.72:1564
湖北卫视,http://61.145.188.90:50005/rtp/239.77.1.93:5146
湖北卫视,http://314644.xyz:17777/rtp/239.49.8.8:9632
湖北卫视,http://121.29.169.55:8888/rtp/239.253.92.210:6567
湖北卫视,http://121.29.169.55:7777/rtp/239.253.92.210:6567
兵团卫视,http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8#http://8.138.7.223/tv/btws.m3u8#http://liveout.btzx.com.cn/62ds9e/yil08g.m3u8?mkey=txiptv#http://8.138.7.223/tv/dl/careryun.php?id=47
兵团卫视,http://110.180.148.5:8933/rtp/239.1.1.58:8058
兵团卫视,http://218.1.179.19:8701/rtp/239.45.3.143:5140
兵团卫视,http://60.223.72.164:8004/rtp/226.0.2.62:8408
兵团卫视,http://111.113.89.235:2000/rtp/239.121.4.195:9154
兵团卫视,http://121.29.169.224:7777/rtp/239.253.93.176:6344
兵团卫视,http://121.29.169.224:8888/rtp/239.253.93.176:6344
兵团卫视,http://121.29.169.55:7777/rtp/239.253.93.176:6344
兵团卫视,http://121.29.169.55:8888/rtp/239.253.93.176:6344
兵团卫视,http://121.29.215.89:7777/rtp/239.253.93.176:6344
兵团卫视,http://121.29.215.89:8888/rtp/239.253.93.176:6344

🚁┃咪咕央卫,#genre#
CCTV17,rtmp://weishi.hyuui.top/weishi/1234_cctv17
CCTV17,http://154.40.47.19:668/gy/gy_a8b8/LLPZBGPT_OLaWb.php?id=CCTV17
CCTV17,http://154.40.47.19:668/gy/gy_a8b8/LLPZBGPT_5e0X7.php?id=CCTV17
CCTV17,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cctv17
CCTV17,http://183.47.2.156:16883/rtp/239.77.0.198:5146
CCTV17,http://27.19.29.186:999/rtp/239.69.1.152:10548
CCTV17,http://chiceren.myds.me:58888/rtp/239.254.201.120:8144
CCTV17,http://121.29.169.55:8888/rtp/239.253.93.150:6318
CCTV17,http://123.130.148.116:8888/rtp/239.253.248.168:8000
CCTV17,http://27.18.157.237:18088/rtp/239.69.1.152:10548
CCTV17,http://121.29.169.55:7777/rtp/239.253.93.150:6318
CCTV17,http://wg.mxmy.net:8888/rtp/239.3.1.151:8144
CCTV17,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/cctv17HD/__op/default/__f/index.m3u8
CCTV17,http://home.hiant.cfd:9999/rtp/233.50.200.113:5140
CCTV17,http://116.234.46.145:4022/rtp/239.45.3.52:5140
CHC家庭影院,http://180.213.170.24:8188/rtp/239.5.1.50:5000
CHC家庭影院,http://wg.mxmy.net:8888/rtp/239.3.1.93:4120
CHC家庭影院,http://111.113.89.235:2000/rtp/239.121.4.80:8454
CHC家庭影院,http://117.174.25.254:8188/rtp/239.0.0.23:5140
CHC家庭影院,http://58.19.180.108:9981/stream/channelid/2141017443
CHC家庭影院,http://60.223.72.164:8004/rtp/226.0.2.240:9820
CHC家庭影院,http://106.45.2.223:4000/rtp/239.121.4.80:8454
CHC家庭影院,https://cqcb.iptv.darwinchow.com/chcjtyyHD
CHC动作电影,http://180.213.170.24:8188/rtp/239.5.1.52:5000
CHC动作电影,http://hwh-ct.jlwangan.com:4022/udp/239.37.0.186:5540
CHC动作电影,http://124.227.196.214:9988/rtp/239.81.0.239:4056
CHC动作电影,http://nas.tuyuannet.cn:8800/rtp/239.37.0.186:5540
CHC动作电影,http://58.19.180.108:9981/stream/channelid/1782708396
CHC动作电影,http://60.223.72.164:8004/rtp/226.0.2.94:8012
CGTN,https://english-livetx.cgtn.com/hls/yypdyyctzb/playlist.m3u8
CGTN纪录,http://121.29.169.55:7777/rtp/239.253.93.195:6373
CGTN纪录,http://121.29.169.55:8888/rtp/239.253.93.195:6373
CGTN纪录,http://121.29.215.89:8888/rtp/239.253.93.195:6373
CGTN纪录,http://121.29.215.89:7777/rtp/239.253.93.195:6373
CGTN纪录,http://121.29.169.224:8888/rtp/239.253.93.195:6373
CGTN纪录,http://121.29.169.224:7777/rtp/239.253.93.195:6373
CCTV西班牙语,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cgtne
CCTV法语,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cgtnf
CCTV阿拉伯语,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cgtna
CCTV俄语,http://mg.hmysapp.cn:177/ckmg/zb.php?id=cgtnr
陕西卫视,http://mg.hmysapp.cn:177/ckmg/zb.php?id=sxws
陕西卫视,http://60.223.72.164:8004/rtp/226.0.2.53:8336
江西卫视,http://fjcm-2118.live.iptv.darwinchow.com/PLTV/88888888/224/3221225834/index.m3u8#https://mursor.ottiptv.cc/bst/jxwshd@4000000.m3u8#http://120.196.232.124:8088/000000001001PLTV/651/224/3221227581/1.m3u8?HlsProfileId=#http://39.135.133.175/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8#http://39.134.65.106/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8#http://118.89.87.74:88/live.php?id=江西卫视#http://148.135.93.213:81/live.php?id=江西卫视
江西卫视,http://mg.hmysapp.cn:177/ckmg/zb.php?id=jxws
江西卫视,http://180.213.170.24:8188/rtp/239.5.1.84:5000
江西卫视,http://183.47.2.156:16883/rtp/239.77.0.149:5146
江西卫视,http://27.18.157.237:18088/rtp/239.69.1.126:10394
江西卫视,http://chiceren.myds.me:58888/rtp/239.254.201.12:6290
江西卫视,http://27.19.29.186:999/rtp/239.69.1.126:10394
江西卫视,http://121.29.169.55:8888/rtp/239.253.92.19:6145
江西卫视,http://314644.xyz:19999/rtp/239.49.8.111:8000
江西卫视,http://121.29.169.55:7777/rtp/239.253.92.19:6145
江西卫视,http://home.hiant.cfd:9999/rtp/233.50.201.145:5140
江西卫视,http://wg.mxmy.net:8888/rtp/239.3.1.123:8164
江西卫视,http://180.165.4.254:7088/rtp/239.45.1.122:5140
江西卫视,http://61.145.188.90:50005/rtp/239.77.0.149:5146
江西卫视,http://183.184.184.164:9003/hls/36/index.m3u8
河南卫视,http://115.190.105.236/daxiang.php?id=hnws
河南卫视,http://101.35.112.174:1988/hndx.php?id=hnws
河南卫视,http://150.158.10.195:80/dxxw.php
河南卫视,http://kds.hejintv.com/tv/hn.php
河南卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/henanHD/__op/default/__f/index.m3u8
河南卫视,http://satellitepull.cnr.cn/live/wxhnws/playlist.m3u8
河南卫视,http://180.213.170.24:8188/rtp/239.5.1.109:5000
河南卫视,http://183.47.2.156:16883/rtp/239.77.0.17:5146
河南卫视,http://218.81.49.40:10010/rtp/239.45.0.3:5140
河南卫视,http://27.19.29.186:999/rtp/239.69.1.168:10644
河南卫视,http://27.18.157.237:18088/rtp/239.69.1.168:10644
河南卫视,http://314644.xyz:17777/rtp/239.49.8.29:8000
河南卫视,http://121.29.169.55:7777/rtp/239.253.92.137:6144
河南卫视,http://chiceren.myds.me:58888/rtp/239.254.201.16:7174
河南卫视,http://mg.hmysapp.cn:177/ckmg/zb.php?id=hnws
东南卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/dongnanHD/__op/default/__f/index.m3u8
东南卫视,http://mg.hmysapp.cn:177/ckmg/zb.php?id=dnws
东南卫视,http://satellitepull.cnr.cn/live/wx32fjws/playlist.m3u8
东南卫视,http://183.47.2.156:16883/rtp/239.77.0.65:5146
东南卫视,http://218.81.49.40:10010/rtp/239.45.1.121:5140
东南卫视,http://171.107.72.140:4000/udp/239.81.0.215:4056
东南卫视,http://27.19.29.186:999/rtp/239.69.1.108:10286
东南卫视,http://27.18.157.237:18088/rtp/239.69.1.108:10286
东南卫视,http://121.29.169.55:7777/rtp/239.253.92.201:6146
东南卫视,http://chiceren.myds.me:58888/rtp/239.254.201.13:6291
东南卫视,http://124.227.196.214:9988/rtp/239.81.0.215:4056
东南卫视,http://121.29.169.55:8888/rtp/239.253.92.201:6146
东南卫视,http://home.hiant.cfd:9999/rtp/233.50.201.146:5140
东南卫视,http://180.165.4.254:7088/rtp/239.45.1.121:5140
东南卫视,http://wg.mxmy.net:8888/rtp/239.3.1.156:8148
欢笑剧场,http://218.81.49.40:10010/rtp/239.45.1.4:5140
欢笑剧场,http://180.213.170.24:8188/rtp/239.5.1.39:5000
欢笑剧场,http://180.165.4.254:7088/rtp/239.45.3.196:5140
欢笑剧场,http://218.1.179.19:8701/rtp/239.45.1.4:5140
欢笑剧场,http://58.32.33.197:4022/rtp/239.45.3.196:5140
欢笑剧场,http://116.234.46.145:4022/rtp/239.45.3.196:5140
欢笑剧场,http://111.113.89.235:2000/rtp/239.121.5.251:5140
欢笑剧场,http://home.hiant.cfd:9999/rtp/233.50.201.189:5140

🍓┃央视频道,#genre#
CETV-1,http://121.29.169.55:8888/rtp/239.253.92.211:6069
CETV-1,http://121.29.169.55:7777/rtp/239.253.92.211:6069
CETV-1,http://58.32.33.197:4022/rtp/239.45.1.125:5140
CETV-1,http://116.234.46.145:4022/rtp/239.45.1.125:5140
CETV-1,http://121.29.169.224:8888/rtp/239.253.92.211:6069
CETV-1,http://121.29.215.89:7777/rtp/239.253.92.211:6069
CETV-1,http://121.29.169.224:7777/rtp/239.253.92.211:6069
CETV-1,http://121.29.215.89:8888/rtp/239.253.92.211:6069
CETV-2,http://121.29.169.55:7777/rtp/239.253.92.108:6136
CETV-2,http://121.29.169.55:8888/rtp/239.253.92.108:6136
CETV-2,http://121.29.215.89:7777/rtp/239.253.92.108:6136
CETV-2,http://121.29.169.224:7777/rtp/239.253.92.108:6136
CETV-2,http://121.29.215.89:8888/rtp/239.253.92.108:6136
CETV-2,http://121.29.169.224:8888/rtp/239.253.92.108:6136
CETV-4,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
CETV-4,http://121.29.169.55:8888/rtp/239.253.92.200:6137
CETV-4,http://121.29.169.55:7777/rtp/239.253.92.200:6137
CETV-4,http://121.29.215.89:8888/rtp/239.253.92.200:6137
CETV-4,http://121.29.169.224:7777/rtp/239.253.92.200:6137
CETV-4,http://121.29.215.89:7777/rtp/239.253.92.200:6137
CETV-4,http://121.29.169.224:8888/rtp/239.253.92.200:6137

🐧┃卫视频道,#genre#
重庆卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/chongqingHD/__op/default/__f/index.m3u8
重庆卫视,http://satellitepull.cnr.cn/live/wxcqws/playlist.m3u8
重庆卫视,http://218.81.49.40:10010/rtp/239.45.1.84:5140
